ra dec z
9.65711148520987 0.765812061927368 0.04107117
9.51193996953498 1.08573853686057 0.5092165
9.61398851506203 1.05971076370606 -8.714066e-05
9.55600785533909 1.21658402678684 -0.0004629773
10.1307593199605 1.16854808032517 0.06068974
9.83562559111098 0.661893482167595 0.2815287
9.66433138882985 0.88248218964421 -8.231558e-05
9.60584840504072 0.749302914267999 1.537978e-05
9.54868589959813 1.04740085024778 0.6452252
9.74859749079661 0.717715440153316 -4.996323e-05
9.79963390205882 0.863969479176525 5.955985e-05
10.1479803583983 0.574160768484947 -0.0002801891
9.98289589103072 0.828173647873068 -8.930133e-05
9.98289589103072 0.828173647873068 -9.578601e-05
9.9315655927154 1.00385773708304 -0.0002028372
10.001526644975 0.989081016611435 -7.64486e-05
9.97504216856794 0.960430039213302 0.6790302
10.0632101260804 0.554921652399698 -0.0003289778
9.75984860567883 0.754122293558914 3.108766e-05
9.51149604861618 0.771680075957743 0.08147603
10.0041615062208 0.558540297245872 1.67028
9.77977042604397 1.06834740795684 -0.0002823541
10.1036673553762 1.10090614519279 0.5565874
9.88163325102033 1.21095809001335 6.330084
9.74873145777843 1.20781344324771 0.513029
9.74889581804325 0.749735065885088 -0.0003932684
9.69183798650278 1.17537203009773 -0.0009262786
10.1299578407929 0.705352987441615 5.252485e-05
9.55129358143844 0.8334740334541 0.3414204
9.64865285608894 0.775730495689822 0.4732387
9.77226352003038 1.08772051032637 -0.0002188978
9.63699942831033 1.16412271163636 -0.0005257318
9.93053479638468 0.960695854759793 0.01378144
9.6975453477649 0.710718607706786 3.622411e-05
9.71581792306353 0.835062372117932 -7.337282e-05
9.55911283748284 0.745882893234182 3.774255e-05
9.59068271148664 0.74829417394747 0.5767652
10.0110057703383 0.561437601167659 4.435706e-05
10.0343722622252 0.644249787271555 1.032504e-05
10.1308684541377 0.985124080601424 0.284682
9.76062803570551 0.805941302636025 1.418488
9.95022988104074 0.61709540217858 -0.001069336
10.046429347793 0.821096868953296 -9.666139e-05
9.83694269261483 0.803169024228902 4.553408e-06
9.62064052573774 0.709606988239801 0.1924894
10.1394307583399 0.819016801497078 0.1947953
9.99106096713709 0.639995693530671 0.1125298
9.73062996800786 0.992435475189373 0.02607202
9.61338450911765 0.722564989292805 -9.564168e-05
9.75898613715987 1.18763091517561 -0.0001132179
9.76363993276351 0.983954970470096 0.2898735
9.8092460537236 1.10644256936654 4.440192e-06
9.55680873345267 0.736377812973969 -2.652469e-05
10.0933462127081 0.994355007266277 2.562218
9.84605283747015 0.792218888709829 0.4136019
9.99376326422203 1.15787464472544 6.061546
9.96097268953287 0.833763325371077 0.1247105
10.1494930726228 0.863407223678946 7.378661e-05
9.57785005471305 0.607453832804172 0.1067381
9.67946480065007 0.581059933100146 0.04302897
9.8602661546123 1.01483294176095 -0.001162726
10.0554924952909 1.09285669054088 0.422902
10.1199706750663 0.745189086135523 -0.0004984835
9.82025119514572 0.909223817840495 -0.0001640985
9.94903159686248 0.655353703734022 -0.0007324432
9.61788283477671 0.837948518096067 -3.635884e-06
10.0986996689673 0.731368182690499 0.0
9.53278819209211 0.823201565889368 0.5771437
9.8205988994294 1.02348758957176 0.2952813
9.98289589103072 0.828173647873068 -9.085663e-05
9.72007657976383 1.15754950974042 0.4207279
9.81444144742625 0.942584493635296 0.01404609
9.5061911494289 0.975553050576748 0.4709371
9.5365059225866 0.731601465431594 -1.805573e-05
9.71988610968663 1.09339890765928 6.942498e-05
9.77266646565658 0.563589646028748 -0.0004436208
9.50636373615529 0.673465810373603 1.16191
9.80213689773541 1.08929762342187 -2.324402e-05
9.9002190541911 1.09165966342406 5.475353e-05
9.95696521016794 1.11912571192251 -0.0007264331
9.77671799921805 0.751356875166806 0.001254392
9.77700735654128 1.19555474595396 7.436393e-06
9.84209912483652 0.591647361160529 -0.0001681147
9.92615424737733 0.753843612273099 0.2630123
9.58806459925745 1.1314497831472 0.2178985
9.99513368080483 0.74149791103596 -0.0001101027
9.94116503164753 0.981943675128564 -0.0001243973
10.0909319911967 0.621740232627271 -0.0003536145
9.56194739638346 0.699360926824669 -0.0001708268
9.83224162394114 0.770731649565368 -0.0002898218
10.0772202726764 0.829207848690895 0.1270771
9.48407695670596 1.19045532974859 0.5722513
10.0933462127081 0.994355007266277 2.563015
9.84605283747015 0.792218888709829 0.4136776
9.61723393562892 1.0564743382653 0.3803339
9.65501694768901 0.772947130173325 -7.345989e-05
9.667789669309 0.801439097380541 0.550014
9.839792380316 0.800968923031415 0.1510823
9.86619034842784 0.965212017102017 -0.0001517258
9.81363185945318 0.817512756901351 0.4117448
9.91935172553804 0.964707041342282 4.62777e-06
9.88207916982174 1.10313035713439 -0.0001539493
9.99496231543458 0.874370054162879 0.1871988
9.53729913945995 0.855434437201292 0.3281413
9.7722264370974 1.06178053620911 1.154478
9.55272826361977 0.591554291542072 0.3309386
9.59987908471277 0.781110947033136 0.3502139
9.89007058144352 0.865355031465202 0.014276
10.0182701149226 0.629351256925834 7.071232e-06
9.79760120272528 0.991223569197807 -1.799975e-05
9.88086807617191 0.730505475120484 8.716448e-05
10.1139326437175 0.796522770203905 0.6470758
9.74444040303041 1.02708144447143 0.3560406
9.80612471091564 0.858870594088708 0.01337228
9.84476622735801 0.836230720693098 -2.093348e-05
9.73759525918604 0.814086787387649 -0.0003783385
9.88809054790249 0.969337697512548 -5.516313e-06
9.95679445469139 0.66064510516911 -7.32395e-05
10.135813661329 1.17971663203108 0.3289937
9.70688855644488 0.873340251832132 0.1145129
9.78323245275084 0.588725447943636 -6.682053e-05
9.66947945060042 0.782898442445847 8.777239e-05
9.58793914395869 1.00008217427841 -7.459966e-06
9.85607493263899 0.626441683492984 -0.0001968596
9.55019434449878 1.019150849517 -0.0003442677
10.0245400418839 1.17472787157442 0.6977125
10.0933462127081 0.994355007266277 2.563572
9.53429004693294 0.974599193445583 6.147696e-05
9.91318165978998 1.10494984958845 0.1744869
9.52337926155599 0.579330766247204 -0.0003252265
9.95929214793534 0.834029720435658 0.2780577
9.97679528398817 0.726451617655106 -3.429802e-05
10.0130520270872 0.693041489858276 7.210962e-05
10.0298203018955 0.785404231428639 -0.0007375177
10.0298203018955 0.785404231428639 0.0003554629
10.0554924952909 1.09285669054088 0.4227207
10.1199706750663 0.745189086135523 -0.0004355378
9.61439836864008 1.16740559502744 0.8868346
9.92247283186737 0.97775766332052 -0.0001719397
10.1479803583983 0.574160768484947 -0.0002902714
9.75918632208584 0.591219830874077 -0.0003363881
9.97504216856794 0.960430039213302 0.6793755
9.75168716162182 1.12390227288577 1.70869
10.0775826925982 0.790111126438688 0.1927262
9.97439594087331 0.986306344313058 -4.217192e-05
9.99106096713709 0.639995693530671 0.1126906
10.1380510783921 0.690609442285787 1.861031e-05
9.86737236492638 1.12039478979814 -0.0007508567
10.0089644137303 1.05074953064011 0.05822321
9.80193003825494 0.714236031266666 0.342568
9.61014314310012 0.655816550477058 -2.374361e-05
9.71176047711958 0.871862230486968 2.597073e-06
9.74546663598161 0.804785379785538 0.7128654
9.55833347738036 0.769527984035449 -0.0004831954
10.1209981509438 1.19877220253824 0.7185992
9.78948185466004 1.17997044982931 0.6100791
9.56337109630783 0.773710711671235 1.925288e-05
10.1351943348614 0.775426223434005 0.195238
9.50474614299014 0.932782356350175 7.314577e-06
9.66817233877703 1.14811929604428 0.5116468
9.92451662348992 0.915788746634251 -4.151586e-06
9.71581792306353 0.835062372117932 -8.103356e-05
9.85066956059887 0.902047715022922 0.7331297
9.85066956059887 0.902047715022922 0.7331516
9.76062803570551 0.805941302636025 1.177479
10.0459048074932 0.586799971838443 -0.0001248341
9.65991818683239 0.735836838463896 0.69808
9.690121530395 1.11812643222372 0.1237894
9.92730025171343 0.76162419867089 0.4155195
9.6128417796337 0.621675948883377 -8.823599e-05
9.67683649263091 1.0334329070755 0.5103835
9.74886357549588 1.06988761983368 -6.017381e-06
10.1084626739404 0.828869155559333 -4.01404e-05
9.82501334340608 0.699809594848445 0.280073
10.1297202089901 0.918971123152954 -0.0005591317
9.8106313231585 0.785864593243232 -2.395446e-05
9.75049627023623 0.914219689498682 -0.0003460014
9.90152283245504 1.0076186197976 0.6397689
9.85060432393954 0.980080279860027 -0.0003217955
10.0482296018467 0.916530852455312 0.1072427
9.67115677915137 0.613274156765435 0.08190653
9.93099932805407 0.638142996054846 0.5415798
9.95111586639823 0.757818700822403 -0.0001520443
9.49921020648341 0.71000751581882 0.01390182
9.56337109630783 0.773710711671235 1.519536e-06
9.62812030468638 1.05296257799645 0.3785267
9.80353002262939 1.06645209597505 -0.0001096442
9.67030199069393 0.792576991595946 0.5577504
9.9691435372078 0.752651545166108 -0.0001176008
10.0755096786779 1.08047661351185 0.1069255
10.0081453728503 0.659341878416441 -0.0001204938
10.0801906978193 0.82800887542565 -0.0001245182
10.0417072851658 0.842949579911775 -0.0001643492
9.50710224670968 0.875716660106219 0.1237632
9.8885497830355 1.04943099328677 0.4693432
9.719322021057 0.812773070260955 -0.0003395134
9.6998934179129 0.582658770905843 0.08069836
9.5061911494289 0.975553050576748 0.4710594
9.95022988104074 0.61709540217858 -0.001101344
10.1307290306241 0.836081065369529 0.1246006
9.9002190541911 1.09165966342406 5.568156e-05
9.53070736871882 1.01759924054033 2.360905e-05
9.65118638542555 0.663017577566666 0.0001157227
9.86920962193142 1.14732159839393 -0.000133785
9.54945950216722 1.09214428020304 -0.0005078847
9.59702945441146 0.751194977530759 0.5766345
9.83132722181853 1.18045328206318 0.749231
9.55935532334414 0.655171926621483 -0.0002914276
9.60693241164952 0.820835733341129 0.1145381
9.70735084670682 0.773349526573342 0.1231416
9.98755893044677 0.984870442601318 0.1261458
9.67971869421905 1.14379730010902 0.5098864
10.0178113422437 0.663568617260795 0.556114
9.58614559578677 1.01165111413398 0.5077754
9.78788692126642 1.14240364889993 5.085923e-05
9.86774872671197 0.86341583908299 0.1071503
10.0197603387902 0.894714196456562 -0.0002219758
9.55967213595852 1.14197217695781 -0.0001291891
9.85809344300662 1.1966112085544 0.6393769
9.86847698879299 0.80365559825926 -9.824166e-06
10.0056751271474 0.968537392803374 -3.966446e-06
10.0680912310547 0.719615106609668 -0.0003872942
9.77082730502991 1.1721990524913 -2.06907e-05
9.60561941667251 0.709076024728298 5.787441e-07
9.60453148395771 0.803774501729878 0.3408132
10.0654707290494 0.595214029511537 -0.0006548457
9.51477519329501 0.959043212048415 0.5669343
9.65118638542555 0.663017577566666 0.0001136722
10.0416338239046 1.00607868370223 0.1874422
9.75087340693315 0.810632228239011 -0.0001388798
9.78620127594894 1.11900509947268 0.5857779
9.69985512666884 0.63026758070652 0.000231128
10.0041615062208 0.558540297245872 1.671237
9.49252144952948 0.877486374738993 0.492903
9.76092345259269 0.771626841958683 0.1229263
9.60200800382256 0.933219805093671 -5.367277e-05
9.71462152989341 1.04537479775195 0.0001829002
9.84173327881078 0.805414763358399 0.418137
9.56467576775617 0.932463126216377 0.342387
9.89665095055904 0.802469605980228 6.545528e-06
9.57887627750563 1.057409908748 -0.0006545892
9.54008426187528 0.959015276155875 -0.0001002359
9.49560914031201 1.08154302785194 -0.0001267019
9.81178191861437 0.735573399530212 0.300842
9.9066417612579 0.852803741699654 0.1943388
9.4969901978601 0.864685000170144 0.5114362
9.72662154538136 1.12350026224989 3.107531e-05
10.1488025235648 0.587373869954589 0.7694745
10.1488025235648 0.587373869954589 0.7678558
10.0466962469296 0.905013010598113 1.504766e-05
10.0321536955456 0.941562774437882 -0.0002019711
9.74670367597076 1.21274618389973 0.6438318
9.59068271148664 0.74829417394747 0.5767274
9.98289589103072 0.828173647873068 -9.419123e-05
9.65152327129505 0.976530355197512 0.3791056
9.66269616990746 0.565925117381366 0.5558955
10.1384468865657 0.608841745204223 2.57512e-05
9.5573221412975 1.01733795247669 -0.0005529695
10.0144676971964 0.583862808976518 2.757982
10.0668958804257 0.795793103325187 3.266678e-05
9.59312354220276 1.09934425147804 0.3833339
9.71323224034862 0.714462822232334 0.1112152
10.124969130303 0.6931230756003 0.1250321
10.1297202089901 0.918971123152954 -0.0005875882
9.68053948602787 0.7824129982044 0.5572147
9.68053948602787 0.7824129982044 0.5574591
9.55019434449878 1.019150849517 -0.0002672728
9.56058749287706 1.1731228905135 -0.0003896181
9.61342061286445 0.564333193166807 0.1071434
10.0662646793935 0.598270208718048 3.959062e-06
9.49535718166197 1.19322096629123 0.4216468
9.74859749079661 0.717715440153316 -4.222061e-05
9.99381819453518 0.74307681272897 0.5565535
9.75695980820154 0.993395228574004 -6.91591e-05
9.77385898024315 0.835512063032382 -0.000728893
9.8716679740179 0.609864377500405 1.058913
10.0921356704486 1.16950562383211 0.5165097
9.87540542081405 0.64870610213938 -0.0005362554
9.62521444445724 1.08199209615603 -0.0002311464
10.075911292394 0.925261773964999 2.046254
9.98289589103072 0.828173647873068 -0.0001030699
9.59653528027991 0.608560678291051 4.047935e-05
9.6117016554133 1.06366800597759 0.3803406
10.0124260008884 0.779044318898899 0.343572
9.6564813016679 1.0937564496238 0.5586795
9.73001716011208 0.991258981941023 0.02624133
9.92450427008492 0.96474911896837 -1.784677e-05
9.80728335644352 0.862115715605107 0.01371687
9.64338267476487 0.642405238449574 -0.0001386401
9.69237561215357 0.574391475113263 -0.0001688793
9.70315481820637 0.741167668133356 5.799107
9.99513368080483 0.74149791103596 -9.599837e-05
10.1036673553762 1.10090614519279 0.5565542
10.1454819743639 0.760069234957889 0.0001573807
9.52448263435059 0.741263026922334 7.732143e-05
9.53853316540022 0.560793643683023 -3.589048e-05
9.90274476845582 0.794652307436262 0.4690702
9.91627008468049 0.913446122640814 0.0001609521
9.83224162394114 0.770731649565368 -0.0002793533
9.69645195963733 1.08329209715873 -0.0001666763
9.8058868000229 0.864161901397369 0.01393385
10.0201915523348 0.643657815777295 -0.0002056333
9.74308455202015 1.13106456283249 -7.335771e-05
9.96058094193592 1.09853738590981 -0.0001296771
9.97755040368992 1.10211383643729 -0.00013642
9.78948185466004 1.17997044982931 0.6102494
9.66622201181127 1.07901207763547 0.1260202
9.53331141392175 1.09981305021434 -0.0001542023
9.7759128638229 1.16282719518892 -0.0005721766
9.75102448455053 0.700323838245865 -0.0006263785
9.80059806956052 1.04477256264325 0.2021123
9.78076120078038 0.916816089135504 0.2468711
9.92247283186737 0.97775766332052 -0.0001624449
9.62708837186801 1.02442790204853 0.5874207
9.91540148604273 0.674738379145682 -3.510075e-07
9.74488514842915 0.957533548919175 0.1515911
10.077827682578 0.923865878609736 2.085848
9.66782511849837 0.674402272545259 -3.893556e-05
9.66697433874324 0.771502970599574 0.5575657
9.66938014197666 1.20326315547749 0.08029776
9.69413671037569 1.21912795540992 -7.448788e-05
10.0195110549215 0.747784712598379 0.3468023
9.94116503164753 0.981943675128564 0.0001240495
10.0033924259152 0.562143092761047 -3.457966e-05
9.94351861131469 0.614367546800538 5.158434e-05
10.1278326325973 0.773840299602122 0.3662535
9.55933390885872 0.818559735912908 0.5770854
9.74889581804325 0.749735065885088 -0.0004016913
9.93099932805407 0.638142996054846 0.5416166
9.99670313687534 0.887246690168601 -0.0004602871
9.92137915353783 0.570426064410161 0.7702121
9.89381810796033 0.851181247255199 -3.909977e-05
9.6451162012383 0.600920284841838 0.2889874
9.63168924981602 1.11158333171671 0.0001003001
9.88488148345465 0.960574934012104 -0.0004380071
10.0717745274176 0.755699273183248 0.3430376
9.77976827996832 0.927236237119701 -0.0001160286
9.99381819453518 0.74307681272897 0.5562125
9.51193458596043 0.83717629113186 -0.0008258353
9.8716679740179 0.609864377500405 1.058343
10.1016316025578 0.751171144882623 3.777223
9.62521444445724 1.08199209615603 -0.0002495672
9.70612154678523 0.688411024325877 0.3427371
9.65026405244271 0.704755166620321 0.2821856
10.0604666508294 1.05649271790195 0.7236876
9.75847500437808 0.772617144881509 0.4700446
10.1392589884232 0.670146702593873 0.51579
9.88952221565691 0.716860104367774 6.941761e-05
9.65844623161684 1.13645740273177 -4.601495e-05
10.1303393482758 1.1523773556596 0.7271608
10.1257292163071 1.12332873670816 0.0004293124
9.72415081087502 1.01695284609459 -0.0002616222
9.96407588177547 0.799347884347188 0.6391067
9.83803145784526 0.936434270705992 -6.098634e-05
9.89984496573217 0.75338682475695 0.4142794
9.83106890786564 0.625042547249356 0.5577331
9.63652226276227 0.632028557280211 -9.602873e-06
9.84173327881078 0.805414763358399 0.4183291
9.95289117463187 0.941581105711158 -0.0006063847
9.50366065731791 0.793218219038104 -7.149534e-05
9.84050786675891 0.895097828205758 0.0001511679
9.54348862966799 0.858067197343187 0.5765184
10.0136709646511 0.714933978750518 -0.0002583093
9.98078987841433 0.791165280712195 2.728469e-06
9.76617380845303 0.804954841270797 0.1233486
10.0102850800473 0.844028775843107 0.0001606135
9.79537845566955 0.849932759023708 0.0001298712
9.85494750563043 0.55680418243556 -0.00030728
9.65152327129505 0.976530355197512 0.3791722
9.82344685945253 0.763393080707574 1.765365e-06
9.81770953736358 0.750011135530691 0.7465293
9.81770953736358 0.750011135530691 0.7466084
10.1483527165123 0.74214966803233 0.05863352
9.96159375579799 0.980531670219121 -0.0001183079
9.63379865775846 1.04451580716087 0.2245885
9.81442304259258 1.12398560284472 -0.0001035279
9.55446133730533 1.14220591660834 1.0575
9.70164121289864 0.705532799001984 0.3418154
10.0201915523348 0.643657815777295 -0.0001915963
10.0946389953704 0.789299368096996 0.0001093935
9.66339467774114 0.729092896883605 0.6926641
9.73318198593881 0.608359952283309 1.627115e-05
9.69993862114191 0.750257194263898 0.0001515873
9.55202979856779 1.03163323676035 6.499096e-05
9.56804160105901 0.873896800639215 -3.957681e-05
9.69056643962546 0.755271229226288 0.5580712
9.87176425009693 1.06285056163394 0.07763459
9.67009891162655 0.826056979976365 0.3284034
10.0996168157019 0.659559705320724 0.4144952
9.65991818683239 0.735836838463896 0.6981841
10.0794399402231 0.823621139518762 5.553049e-05
9.87167972874931 0.899225568119634 -0.0001163958
9.61748622077778 1.06321510789949 0.5099004
9.97504512537563 0.663335072544381 -0.000112038
9.57826220375964 0.643838509054717 0.1061801
9.61437355125906 0.897181551680556 -0.0001504479
9.67971869421905 1.14379730010902 0.5099038
9.98136962315039 0.881575910843513 0.2800929
9.99598169424664 0.6800681698203 -0.0001161618
10.148964057101 0.970950541209921 -0.0001078072
9.71623109334155 0.654204508728077 -0.0004232806
9.92451662348992 0.915788746634251 -1.374803e-05
9.56968904351038 0.616521499941333 0.555167
